Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
commons-lang,org.apache.commons.lang3.builder,StandardToStringStyleTest,Law of Demeter violation,The tool detected the smell in this method (testAppendSuper) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.ToStringBuilder.appendSuper; org.apache.commons.lang3.builder.ToStringBuilder.toString
commons-lang,org.apache.commons.lang3.builder,ShortPrefixToStringStyleTest,Law of Demeter violation,The tool detected the smell in this method (testAppendSuper) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.ToStringBuilder.appendSuper; org.apache.commons.lang3.builder.ToStringBuilder.toString
commons-lang,org.apache.commons.lang3.builder,ShortPrefixToStringStyleTest,Law of Demeter violation,The tool detected the smell in this method (testAppendSuper) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.ToStringBuilder.appendSuper; org.apache.commons.lang3.builder.ToStringBuilder.toString
commons-lang,org.apache.commons.lang3.builder,ShortPrefixToStringStyleTest,Law of Demeter violation,The tool detected the smell in this method (testAppendSuper) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.ToStringBuilder.appendSuper; org.apache.commons.lang3.builder.ToStringBuilder.toString
commons-lang,org.apache.commons.lang3.builder,ShortPrefixToStringStyleTest,Law of Demeter violation,The tool detected the smell in this method (testAppendSuper) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.ToStringBuilder.appendSuper; org.apache.commons.lang3.builder.ToStringBuilder.toString
commons-lang,org.apache.commons.lang3.builder,ShortPrefixToStringStyleTest,Law of Demeter violation,The tool detected the smell in this method (testAppendSuper) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.ToStringBuilder.appendSuper; org.apache.commons.lang3.builder.ToStringBuilder.toString
commons-lang,org.apache.commons.lang3.builder,ToStringStyleTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.commons.lang3.builder.ToStringStyle
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderExcludeNullValuesTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.commons.lang3.builder.ReflectionToStringBuilder
commons-lang,org.apache.commons.lang3.builder,NoFieldNamesToStringStyleTest,Law of Demeter violation,The tool detected the smell in this method (testAppendSuper) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.ToStringBuilder.appendSuper; org.apache.commons.lang3.builder.ToStringBuilder.toString
commons-lang,org.apache.commons.lang3.builder,NoFieldNamesToStringStyleTest,Law of Demeter violation,The tool detected the smell in this method (testAppendSuper) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.ToStringBuilder.appendSuper; org.apache.commons.lang3.builder.ToStringBuilder.toString
commons-lang,org.apache.commons.lang3.builder,NoFieldNamesToStringStyleTest,Law of Demeter violation,The tool detected the smell in this method (testAppendSuper) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.ToStringBuilder.appendSuper; org.apache.commons.lang3.builder.ToStringBuilder.toString
commons-lang,org.apache.commons.lang3.builder,NoFieldNamesToStringStyleTest,Law of Demeter violation,The tool detected the smell in this method (testAppendSuper) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.ToStringBuilder.appendSuper; org.apache.commons.lang3.builder.ToStringBuilder.toString
commons-lang,org.apache.commons.lang3.builder,NoFieldNamesToStringStyleTest,Law of Demeter violation,The tool detected the smell in this method (testAppendSuper) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.ToStringBuilder.appendSuper; org.apache.commons.lang3.builder.ToStringBuilder.toString
commons-lang,org.apache.commons.lang3.builder,DiffBuilderTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.commons.lang3.builder.DiffBuilder
commons-lang,org.apache.commons.lang3.builder,DiffBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testDiffResult) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.DiffResult.getDiffs; org.apache.commons.lang3.builder.Diff.getFieldName
commons-lang,org.apache.commons.lang3.builder,DiffBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testSameObjectIgnoresAppends) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.DiffBuilder.append; org.apache.commons.lang3.builder.DiffBuilder.build
commons-lang,org.apache.commons.lang3.builder,DiffBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testSimilarObjectIgnoresAppends) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.DiffBuilder.append; org.apache.commons.lang3.builder.DiffBuilder.build
commons-lang,org.apache.commons.lang3.builder,DiffBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testTriviallyEqualTestDisabled) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.DiffResult.getNumberOfDiffs; org.apache.commons.lang3.builder.DiffBuilder.build
commons-lang,org.apache.commons.lang3.builder,DiffBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testTriviallyEqualTestDisabled) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.DiffResult.getNumberOfDiffs; org.apache.commons.lang3.builder.DiffBuilder.build
commons-lang,org.apache.commons.lang3.builder,DiffBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testTriviallyEqualTestEnabled) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.DiffResult.getNumberOfDiffs; org.apache.commons.lang3.builder.DiffBuilder.build
commons-lang,org.apache.commons.lang3.builder,DiffBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testTriviallyEqualTestEnabled) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.DiffResult.getNumberOfDiffs; org.apache.commons.lang3.builder.DiffBuilder.build
commons-lang,org.apache.commons.lang3.builder,DiffBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testTriviallyEqualTestEnabled) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.DiffResult.getNumberOfDiffs; org.apache.commons.lang3.builder.DiffBuilder.build
commons-lang,org.apache.commons.lang3.builder,NoClassNameToStringStyleTest,Law of Demeter violation,The tool detected the smell in this method (testAppendSuper) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.ToStringBuilder.appendSuper; org.apache.commons.lang3.builder.ToStringBuilder.toString
commons-lang,org.apache.commons.lang3.builder,NoClassNameToStringStyleTest,Law of Demeter violation,The tool detected the smell in this method (testAppendSuper) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.ToStringBuilder.appendSuper; org.apache.commons.lang3.builder.ToStringBuilder.toString
commons-lang,org.apache.commons.lang3.builder,NoClassNameToStringStyleTest,Law of Demeter violation,The tool detected the smell in this method (testAppendSuper) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.ToStringBuilder.appendSuper; org.apache.commons.lang3.builder.ToStringBuilder.toString
commons-lang,org.apache.commons.lang3.builder,NoClassNameToStringStyleTest,Law of Demeter violation,The tool detected the smell in this method (testAppendSuper) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.ToStringBuilder.appendSuper; org.apache.commons.lang3.builder.ToStringBuilder.toString
commons-lang,org.apache.commons.lang3.builder,NoClassNameToStringStyleTest,Law of Demeter violation,The tool detected the smell in this method (testAppendSuper) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.ToStringBuilder.appendSuper; org.apache.commons.lang3.builder.ToStringBuilder.toString
commons-lang,org.apache.commons.lang3.builder,DiffResultTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.commons.lang3.builder.DiffBuilder; org.apache.commons.lang3.builder.DiffResult; org.apache.commons.lang3.builder.ToStringBuilder
commons-lang,org.apache.commons.lang3.builder,DiffResultTest,Law of Demeter violation,The tool detected the smell in this method (testToStringOutput) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.DiffBuilder.append; org.apache.commons.lang3.builder.DiffBuilder.build
commons-lang,org.apache.commons.lang3.builder,DiffResultTest,Law of Demeter violation,The tool detected the smell in this method (testToStringSpecifyStyleOutput) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.ToStringBuilder.build; org.apache.commons.lang3.builder.ToStringBuilder.append
commons-lang,org.apache.commons.lang3.builder,DiffResultTest,Law of Demeter violation,The tool detected the smell in this method (testToStringSpecifyStyleOutput) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.ToStringBuilder.build; org.apache.commons.lang3.builder.ToStringBuilder.append
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.commons.lang3.builder.EqualsBuilder
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testSuper) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.appendSuper; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testSuper) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.appendSuper; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testSuper) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.appendSuper; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testSuper) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.appendSuper; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectBuild) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.build
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectBuild) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.build
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectBuild) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.build
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectBuild) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.build
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectBuild) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.build
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectBuild) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.build
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectBuild) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.build
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectRecursiveGenericInteger) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.setTestRecursive; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectRecursiveGenericInteger) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.setTestRecursive; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectRecursiveGenericInteger) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.setTestRecursive; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectsBypassReflectionClasses) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.setBypassReflectionClasses; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectRecursiveGenericString) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.setTestRecursive; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectRecursiveGenericString) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.setTestRecursive; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectRecursiveGenericString) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.setTestRecursive; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectRecursive) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.setTestRecursive; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectRecursive) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.setTestRecursive; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectRecursive) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.setTestRecursive; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectRecursive) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.setTestRecursive; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectRecursive) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.setTestRecursive; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectRecursiveCycleSelfreference) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.setTestRecursive; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectRecursiveCycleSelfreference) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.setTestRecursive; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectRecursiveCycleSelfreference) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.setTestRecursive; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectRecursiveCycle) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.setTestRecursive; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectRecursiveCycle) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.setTestRecursive; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectRecursiveCycle) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.setTestRecursive; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testMultiBooleanArray) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testMultiBooleanArray) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testMultiBooleanArray) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testMultiBooleanArray) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectArrayHiddenByObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectArrayHiddenByObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectArrayHiddenByObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectArrayHiddenByObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testObjectArrayHiddenByObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testLongArrayHiddenByObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testLongArrayHiddenByObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testLongArrayHiddenByObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testLongArrayHiddenByObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testLongArrayHiddenByObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testIntArrayHiddenByObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testIntArrayHiddenByObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testIntArrayHiddenByObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testIntArrayHiddenByObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testIntArrayHiddenByObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testShortArrayHiddenByObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testShortArrayHiddenByObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testShortArrayHiddenByObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testShortArrayHiddenByObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,Law of Demeter violation,The tool detected the smell in this method (testShortArrayHiddenByObject) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.commons.lang3.builder.EqualsBuilder.append; org.apache.commons.lang3.builder.EqualsBuilder.isEquals
